writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,normal5,0,0,0.5518585906128336,0.054397937925328925,0.0,0.5,True
synth,normal5,0,1,0.9863706630426288,-0.01899874984553427,0.012658227848101266,0.5,True
synth,normal5,0,2,1.4236979535352456,0.2278868532172402,0.02531645569620253,0.5,True
synth,normal5,0,3,1.7026749709324762,0.3997211125240029,0.0379746835443038,0.5,True
synth,normal5,0,4,2.114870274802339,0.6072368008446167,0.05063291139240506,0.5,True
synth,normal5,0,5,2.552912291564928,0.9539017544673571,0.06329113924050633,0.5,True
synth,normal5,0,6,3.198776744354827,1.1375785988843115,0.0759493670886076,0.5,True
synth,normal5,0,7,3.6787484521471563,1.5165993260868966,0.08860759493670886,0.5,True
synth,normal5,0,8,4.105140303926516,1.6793356166421058,0.10126582278481013,0.5,True
synth,normal5,0,9,4.38168611341456,2.1109153871093973,0.11392405063291139,0.5,True
synth,normal5,0,10,4.738044477577869,2.6669731386428737,0.12658227848101267,0.5,True
synth,normal5,0,11,4.953840915437969,3.0320328685697304,0.13924050632911392,0.5,True
synth,normal5,0,12,5.250133183126143,3.6031549232775855,0.1518987341772152,0.5,True
synth,normal5,0,13,5.382861919778904,4.167690209856466,0.16455696202531644,0.5,True
synth,normal5,0,14,5.370847851704633,4.647031239400084,0.17721518987341772,0.5,True
synth,normal5,0,15,5.385912644276998,5.173606082278316,0.18987341772151897,0.5,True
synth,normal5,0,16,5.4419779645731285,5.4932049742947715,0.20253164556962025,0.5,True
synth,normal5,0,17,5.475331049338556,5.984786811356576,0.21518987341772153,0.5,True
synth,normal5,0,18,5.415755446386246,6.476732413820648,0.22784810126582278,0.5,True
synth,normal5,0,19,5.292326200349109,7.090199430947129,0.24050632911392406,0.5,True
synth,normal5,0,20,5.074871908399321,7.402750945871121,0.25316455696202533,0.5,True
synth,normal5,0,21,4.796990078089196,7.889588999536169,0.26582278481012656,0.5,True
synth,normal5,0,22,4.501698213484776,8.440066417435691,0.27848101265822783,0.5,True
synth,normal5,0,23,4.445006343890168,8.700728257693976,0.2911392405063291,0.5,True
synth,normal5,0,24,4.28810718225829,8.971920678716039,0.3037974683544304,0.5,True
synth,normal5,0,25,4.1968151887272045,9.38981337781718,0.31645569620253167,0.5,True
synth,normal5,0,26,3.7930094120032454,9.790285608858655,0.3291139240506329,0.5,True
synth,normal5,0,27,3.339981452855045,10.218671547126524,0.34177215189873417,0.5,True
synth,normal5,0,28,2.7394283417673924,10.458199548056724,0.35443037974683544,0.5,True
synth,normal5,0,29,2.177556451945126,10.54810813678087,0.3670886075949367,0.5,True
synth,normal5,0,30,1.6041381545047786,10.647579514902903,0.37974683544303794,0.5,True
synth,normal5,0,31,1.017475128304668,10.730914789644546,0.3924050632911392,0.5,True
synth,normal5,0,32,0.45964334217845415,10.820875000566977,0.4050632911392405,0.5,True
synth,normal5,0,33,-0.23407216569787992,10.7382105831756,0.4177215189873418,0.5,True
synth,normal5,0,34,-0.7222551793019119,10.794412176452393,0.43037974683544306,0.5,True
synth,normal5,0,35,-1.2650924725109736,10.731432386738556,0.4430379746835443,0.5,True
synth,normal5,0,36,-1.8181353674431797,10.804584391972602,0.45569620253164556,0.5,True
synth,normal5,0,37,-2.344274056209672,10.735988709087426,0.46835443037974683,0.5,True
synth,normal5,0,38,-2.675409630657599,10.385563568220553,0.4810126582278481,0.5,True
synth,normal5,0,39,-3.151485492155625,10.039949240438917,0.49367088607594933,0.5,True
synth,normal5,0,40,-3.611561264580031,9.832924362462993,0.5063291139240507,0.5,True
synth,normal5,0,41,-3.997463489102841,9.60772516497689,0.5189873417721519,0.5,True
synth,normal5,0,42,-4.334169961325082,9.215921798311804,0.5316455696202531,0.5,True
synth,normal5,0,43,-4.669975016015801,8.84295413951321,0.5443037974683544,0.5,True
synth,normal5,0,44,-4.770953032256722,8.472415061141923,0.5569620253164557,0.5,True
synth,normal5,0,45,-4.888881727947687,7.95022046249371,0.569620253164557,0.5,True
synth,normal5,0,46,-5.1417880605162285,7.258590454990612,0.5822784810126582,0.5,True
synth,normal5,0,47,-5.183180441278355,6.8159356012918835,0.5949367088607594,0.5,True
synth,normal5,0,48,-5.223681719435756,6.345214698361007,0.6075949367088608,0.5,True
synth,normal5,0,49,-5.337157359911238,5.82570350800616,0.620253164556962,0.5,True
synth,normal5,0,50,-5.381812080905863,5.3399270506344845,0.6329113924050633,0.5,True
synth,normal5,0,51,-5.389327158246152,4.96418677432114,0.6455696202531646,0.5,True
synth,normal5,0,52,-5.262131910530036,4.407064738173669,0.6582278481012658,0.5,True
synth,normal5,0,53,-4.954267186752295,3.882482394832418,0.6708860759493671,0.5,True
synth,normal5,0,54,-4.749822174153307,3.459091523231787,0.6835443037974683,0.5,True
synth,normal5,0,55,-4.579182781058626,2.9195819266582257,0.6962025316455696,0.5,True
synth,normal5,0,56,-4.145269813003674,2.614854856224965,0.7088607594936709,0.5,True
synth,normal5,0,57,-3.729659602792318,2.3824474698782514,0.7215189873417721,0.5,True
synth,normal5,0,58,-3.3658986188535294,1.9491835223861655,0.7341772151898734,0.5,True
synth,normal5,0,59,-2.901693030421392,1.618957023912334,0.7468354430379747,0.5,True
synth,normal5,0,60,-2.465297946731584,1.27345581476038,0.7594936708860759,0.5,True
synth,normal5,0,61,-2.1198126583434505,0.8572549443771886,0.7721518987341772,0.5,True
synth,normal5,0,62,-1.5037974382873731,0.5941227059514641,0.7848101265822784,0.5,True
synth,normal5,0,63,-1.1052045661324446,0.304277112865306,0.7974683544303798,0.5,True
synth,normal5,0,64,-0.6477510419965955,0.19873690974079394,0.810126582278481,0.5,True
synth,normal5,0,65,-0.13339096348085777,0.26764172942447306,0.8227848101265822,0.5,True
synth,normal5,0,66,0.43900277672497445,0.5684239681239314,0.8354430379746836,0.5,True
synth,normal5,0,67,1.0491957399347882,0.7835634969967591,0.8481012658227848,0.5,True
synth,normal5,0,68,1.5072951016872949,0.7330404121229397,0.8607594936708861,0.5,True
synth,normal5,0,69,1.9437998150261813,1.0226351940987088,0.8734177215189873,0.5,True
synth,normal5,0,70,2.523486776081668,1.29678114358761,0.8860759493670886,0.5,True
synth,normal5,0,71,2.8269703270522752,1.5101650708117234,0.8987341772151899,0.5,True
synth,normal5,0,72,3.2310077415888308,1.787411811373516,0.9113924050632911,0.5,True
synth,normal5,0,73,3.530355531158515,2.047230819691559,0.9240506329113924,0.5,True
synth,normal5,0,74,3.7344857920948127,2.3437261119515465,0.9367088607594937,0.5,True
synth,normal5,0,75,4.1728224257259,2.713261036697803,0.9493670886075949,0.5,True
synth,normal5,0,76,4.436193390938667,3.167793117129758,0.9620253164556962,0.5,True
synth,normal5,0,77,4.604680808630258,3.694003011050737,0.9746835443037974,0.5,True
synth,normal5,0,78,4.79385371470827,4.069439095757983,0.9873417721518987,0.5,True
synth,normal5,0,79,4.966985861587745,4.3724716368072185,1.0,0.5,True
