writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,irr4,0,0,0.588413993932637,-0.03143043972651707,0.0,0.5,True
synth,irr4,0,1,1.0373176037771792,-0.040335941242918075,0.012658227848101266,0.5,True
synth,irr4,0,2,1.2726248814619543,-0.007409550667162174,0.02531645569620253,0.5,True
synth,irr4,0,3,1.8360966097024842,0.24322359357527415,0.0379746835443038,0.5,True
synth,irr4,0,4,2.5406348248873893,0.4795620454702848,0.05063291139240506,0.5,True
synth,irr4,0,5,3.096875212994763,0.6122389490506555,0.06329113924050633,0.5,True
synth,irr4,0,6,3.4331411103130414,1.052784090244546,0.0759493670886076,0.5,True
synth,irr4,0,7,3.8301616624144046,1.448958684692076,0.08860759493670886,0.5,True
synth,irr4,0,8,4.055885353980004,1.7297216158159925,0.10126582278481013,0.5,True
synth,irr4,0,9,4.088851860924026,2.3618345111059793,0.11392405063291139,0.5,True
synth,irr4,0,10,4.104090802476841,2.705831187334011,0.12658227848101267,0.5,True
synth,irr4,0,11,4.228910045032544,3.179405451502484,0.13924050632911392,0.5,True
synth,irr4,0,12,4.542126529958207,3.442689566362401,0.1518987341772152,0.5,True
synth,irr4,0,13,4.52486205559308,3.741373361436886,0.16455696202531644,0.5,True
synth,irr4,0,14,4.6441503025680415,4.176757070005663,0.17721518987341772,0.5,True
synth,irr4,0,15,4.766327057310698,4.426682569847466,0.18987341772151897,0.5,True
synth,irr4,0,16,4.761768648957689,5.162464109962374,0.20253164556962025,0.5,True
synth,irr4,0,17,5.065250163516137,5.718040147149811,0.21518987341772153,0.5,True
synth,irr4,0,18,5.054243433238028,5.783281433391385,0.22784810126582278,0.5,True
synth,irr4,0,19,4.740669131154969,6.4736851325594795,0.24050632911392406,0.5,True
synth,irr4,0,20,4.581824540347598,6.81945124460456,0.25316455696202533,0.5,True
synth,irr4,0,21,4.311421426073283,7.370219083433618,0.26582278481012656,0.5,True
synth,irr4,0,22,3.9553672277787792,7.794146804648655,0.27848101265822783,0.5,True
synth,irr4,0,23,3.6380012950824034,8.04118992750082,0.2911392405063291,0.5,True
synth,irr4,0,24,3.363892570983661,8.320899600864784,0.3037974683544304,0.5,True
synth,irr4,0,25,2.687314877116942,8.733137649314404,0.31645569620253167,0.5,True
synth,irr4,0,26,2.1562968039502484,8.996340030055322,0.3291139240506329,0.5,True
synth,irr4,0,27,2.235029422427069,9.227824524929579,0.34177215189873417,0.5,True
synth,irr4,0,28,1.9102847939399819,9.44609045069012,0.35443037974683544,0.5,True
synth,irr4,0,29,1.3703231661100594,9.59247586191367,0.3670886075949367,0.5,True
synth,irr4,0,30,1.1106514770943932,9.767217763503405,0.37974683544303794,0.5,True
synth,irr4,0,31,0.21259489816641985,9.951908063936335,0.3924050632911392,0.5,True
synth,irr4,0,32,-0.2378284659517262,9.92217217230733,0.4050632911392405,0.5,True
synth,irr4,0,33,-0.664875759762004,9.68395511191552,0.4177215189873418,0.5,True
synth,irr4,0,34,-1.150500852194827,9.426331677767113,0.43037974683544306,0.5,True
synth,irr4,0,35,-1.70197717908535,9.412765162068176,0.4430379746835443,0.5,True
synth,irr4,0,36,-2.2389246749863574,9.311845774982347,0.45569620253164556,0.5,True
synth,irr4,0,37,-2.5703356651800817,9.08139094576357,0.46835443037974683,0.5,True
synth,irr4,0,38,-3.0549027963472604,9.030542529765553,0.4810126582278481,0.5,True
synth,irr4,0,39,-3.3074733861755097,8.887295768952368,0.49367088607594933,0.5,True
synth,irr4,0,40,-3.6190691448042447,8.628181044903975,0.5063291139240507,0.5,True
synth,irr4,0,41,-3.839343808628198,8.324367751153853,0.5189873417721519,0.5,True
synth,irr4,0,42,-3.785562585518814,7.7672325551741475,0.5316455696202531,0.5,True
synth,irr4,0,43,-3.830849223812625,7.284020644832839,0.5443037974683544,0.5,True
synth,irr4,0,44,-4.229529277594125,6.876027121310792,0.5569620253164557,0.5,True
synth,irr4,0,45,-4.489557330658052,6.4786651767208925,0.569620253164557,0.5,True
synth,irr4,0,46,-4.625496184221942,5.992052487281022,0.5822784810126582,0.5,True
synth,irr4,0,47,-4.74507885866997,5.53984932518684,0.5949367088607594,0.5,True
synth,irr4,0,48,-4.707908176526738,5.116730395396917,0.6075949367088608,0.5,True
synth,irr4,0,49,-4.830417755397091,4.7977531134983105,0.620253164556962,0.5,True
synth,irr4,0,50,-4.8065981074503,4.307558576874588,0.6329113924050633,0.5,True
synth,irr4,0,51,-4.879972952316469,3.968603130617966,0.6455696202531646,0.5,True
synth,irr4,0,52,-4.922047140234663,3.6672556310133286,0.6582278481012658,0.5,True
synth,irr4,0,53,-4.722274073320488,3.028493239976935,0.6708860759493671,0.5,True
synth,irr4,0,54,-4.551456229020258,2.4804503910711877,0.6835443037974683,0.5,True
synth,irr4,0,55,-4.311094586861637,1.9392629481682278,0.6962025316455696,0.5,True
synth,irr4,0,56,-4.058535936664089,1.4404838834732345,0.7088607594936709,0.5,True
synth,irr4,0,57,-3.736040688940919,1.0902889577891737,0.7215189873417721,0.5,True
synth,irr4,0,58,-3.4001350790278964,0.7290294279728451,0.7341772151898734,0.5,True
synth,irr4,0,59,-3.0680159687208914,0.5734028679469568,0.7468354430379747,0.5,True
synth,irr4,0,60,-2.612774220554174,0.22838182722225014,0.7594936708860759,0.5,True
synth,irr4,0,61,-2.087282996158002,-0.024438175623241576,0.7721518987341772,0.5,True
synth,irr4,0,62,-1.5256474137468703,-0.09508003516247157,0.7848101265822784,0.5,True
synth,irr4,0,63,-1.065836581863901,-0.41096951899625533,0.7974683544303798,0.5,True
synth,irr4,0,64,-0.5581858642832503,-0.47819305610469537,0.810126582278481,0.5,True
synth,irr4,0,65,-0.30378096187465786,-0.6295359243866958,0.8227848101265822,0.5,True
synth,irr4,0,66,0.3091843595286812,-0.37296787490479255,0.8354430379746836,0.5,True
synth,irr4,0,67,0.927270482988887,-0.46961785549123725,0.8481012658227848,0.5,True
synth,irr4,0,68,1.4841211683704114,-0.40215821048669353,0.8607594936708861,0.5,True
synth,irr4,0,69,2.003074416242946,-0.2930958256608803,0.8734177215189873,0.5,True
synth,irr4,0,70,2.6269163782431217,-0.23499932098208215,0.8860759493670886,0.5,True
synth,irr4,0,71,2.7434661998062455,-0.06266174708122721,0.8987341772151899,0.5,True
synth,irr4,0,72,3.393959193787964,0.30765566665538024,0.9113924050632911,0.5,True
synth,irr4,0,73,3.8539509521666884,0.5354563580697081,0.9240506329113924,0.5,True
synth,irr4,0,74,4.389584703575166,0.9570226739307357,0.9367088607594937,0.5,True
synth,irr4,0,75,4.864938907212641,1.3957448026637902,0.9493670886075949,0.5,True
synth,irr4,0,76,5.281981602456976,1.5687796933687126,0.9620253164556962,0.5,True
synth,irr4,0,77,5.612751078533247,1.9142134631740393,0.9746835443037974,0.5,True
synth,irr4,0,78,5.808012745560707,2.3957479552181304,0.9873417721518987,0.5,True
synth,irr4,0,79,5.801475257617989,2.9636732290305874,1.0,0.5,True
