writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,normal3,0,0,0.5117091471361721,-0.053700055111622715,0.0,0.5,True
synth,normal3,0,1,0.8568245923443736,-0.06293827797236538,0.012658227848101266,0.5,True
synth,normal3,0,2,1.5232144165079888,0.1020501981463962,0.02531645569620253,0.5,True
synth,normal3,0,3,2.0481916060337024,0.2320337394802408,0.0379746835443038,0.5,True
synth,normal3,0,4,2.4446549666289044,0.34765033546762825,0.05063291139240506,0.5,True
synth,normal3,0,5,2.8842168483046295,0.5158362093275739,0.06329113924050633,0.5,True
synth,normal3,0,6,3.2219697439097814,0.8466773230958049,0.0759493670886076,0.5,True
synth,normal3,0,7,3.6001860310716314,1.0080241873185387,0.08860759493670886,0.5,True
synth,normal3,0,8,3.9792787946543244,1.3554633443216266,0.10126582278481013,0.5,True
synth,normal3,0,9,4.383688321881182,1.8022130055470007,0.11392405063291139,0.5,True
synth,normal3,0,10,4.786795668014281,2.3028421683076123,0.12658227848101267,0.5,True
synth,normal3,0,11,5.103434608366665,2.821837428610755,0.13924050632911392,0.5,True
synth,normal3,0,12,5.420294783511504,3.272265802898754,0.1518987341772152,0.5,True
synth,normal3,0,13,5.4458405646131585,3.798240842940092,0.16455696202531644,0.5,True
synth,normal3,0,14,5.409175218960934,4.265383977772126,0.17721518987341772,0.5,True
synth,normal3,0,15,5.374068408686426,4.764786469106237,0.18987341772151897,0.5,True
synth,normal3,0,16,5.3544743444141805,5.257098665671347,0.20253164556962025,0.5,True
synth,normal3,0,17,5.421414875892038,5.740639877632512,0.21518987341772153,0.5,True
synth,normal3,0,18,5.359091229189323,6.131706160544461,0.22784810126582278,0.5,True
synth,normal3,0,19,5.201710515717335,6.690427570463075,0.24050632911392406,0.5,True
synth,normal3,0,20,4.844573759232001,7.124244246529357,0.25316455696202533,0.5,True
synth,normal3,0,21,4.776703768860787,7.480798777867829,0.26582278481012656,0.5,True
synth,normal3,0,22,4.7461108565717725,7.9736631155111315,0.27848101265822783,0.5,True
synth,normal3,0,23,4.495877882240924,8.516568087972427,0.2911392405063291,0.5,True
synth,normal3,0,24,4.166878413883906,8.83588545301085,0.3037974683544304,0.5,True
synth,normal3,0,25,3.8736847330656823,9.209016858875923,0.31645569620253167,0.5,True
synth,normal3,0,26,3.4469721228508616,9.525689909219658,0.3291139240506329,0.5,True
synth,normal3,0,27,3.0870925711346056,9.822666426302048,0.34177215189873417,0.5,True
