writer_id,sample_id,stroke_id,point_id,x,y,t,pressure,penDown
synth,normal1,0,0,0.47394555632196,-0.16188965969090677,0.0,0.5,True
synth,normal1,0,1,0.9971364234967872,-0.16078963716414593,0.012658227848101266,0.5,True
synth,normal1,0,2,1.4344435041132295,-0.11961240684550459,0.02531645569620253,0.5,True
synth,normal1,0,3,1.8981182743036435,-0.06341214789490605,0.0379746835443038,0.5,True
synth,normal1,0,4,2.2439333209145063,0.10798746115042347,0.05063291139240506,0.5,True
synth,normal1,0,5,2.8509477203972953,0.35964586524677444,0.06329113924050633,0.5,True
synth,normal1,0,6,3.1574205186131716,0.6839472115796951,0.0759493670886076,0.5,True
synth,normal1,0,7,3.6037087258353524,0.966693100994835,0.08860759493670886,0.5,True
synth,normal1,0,8,3.948473293253372,1.2811272217415188,0.10126582278481013,0.5,True
synth,normal1,0,9,4.2748281102271,1.6233345055330468,0.11392405063291139,0.5,True
synth,normal1,0,10,4.586130702230881,2.0441551729904246,0.12658227848101267,0.5,True
synth,normal1,0,11,4.886226505746354,2.5201127682504576,0.13924050632911392,0.5,True
synth,normal1,0,12,5.063333622869066,3.039510616455212,0.1518987341772152,0.5,True
synth,normal1,0,13,5.110259099181572,3.5780271124004646,0.16455696202531644,0.5,True
synth,normal1,0,14,5.1626632100671435,4.071439519774475,0.17721518987341772,0.5,True
synth,normal1,0,15,5.346586706307841,4.582666176783244,0.18987341772151897,0.5,True
synth,normal1,0,16,5.255971352150779,5.167618578306907,0.20253164556962025,0.5,True
synth,normal1,0,17,5.341967566558323,5.917665423695366,0.21518987341772153,0.5,True
synth,normal1,0,18,5.183459515250736,6.5534007727171435,0.22784810126582278,0.5,True
synth,normal1,0,19,4.853071667845642,7.038841529733287,0.24050632911392406,0.5,True
synth,normal1,0,20,4.791589595910923,7.649486464278719,0.25316455696202533,0.5,True
synth,normal1,0,21,4.619600290407163,7.9884937340452655,0.26582278481012656,0.5,True
synth,normal1,0,22,4.382862045796076,8.432420346984639,0.27848101265822783,0.5,True
synth,normal1,0,23,4.216373824377233,8.872880272121751,0.2911392405063291,0.5,True
synth,normal1,0,24,3.731723168483574,9.312544559284968,0.3037974683544304,0.5,True
synth,normal1,0,25,3.3307167673099087,9.693951232112322,0.31645569620253167,0.5,True
synth,normal1,0,26,2.793194760964032,9.916284022328753,0.3291139240506329,0.5,True
synth,normal1,0,27,2.2459531374016968,10.217496833385791,0.34177215189873417,0.5,True
synth,normal1,0,28,1.7866265979285454,10.479572733463431,0.35443037974683544,0.5,True
synth,normal1,0,29,1.332266118745324,10.65520115544617,0.3670886075949367,0.5,True
